link,type_v,address,town,price,price_old,info,description,tags,agent,created,n_hab,sup_m2
/inmueble/106656062/,Piso,"calle del Mestre Alfonso, El Besòs, Barcelona",El Besòs,61.2,,"['2 hab.', '57 m²', 'Planta 4ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 57 m² en venta, situado en Barcelona. Construido en 1960, este piso dispone de una superficie de 57 m² y se distribuye en salón-comedor,",,,2024-11-28 16:12:48,2,57
/inmueble/106656030/,Piso,"calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,62.0,,"['3 hab.', '51 m²', 'Planta 4ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en C/ Perafita, Barcelona (Barcelona). Cuenta con una superficie de 51,84m² distribuidos en 3 dormitorios",,,2024-11-28 16:12:48,3,51
/inmueble/106651713/,Estudio,"Horta, Barcelona",Horta,94.0,,"['27 m²', 'Bajo exterior con ascensor']","¡Descubre tu espacio ideal en el corazón de un barrio seguro y tranquilo! Este encantador estudio de 27 m² es una excelente oportunidad para aquellos que buscan un lugar privado donde realizar sus actividades. Ubicado estratégicamente a solo 50 metros de la parada de metro L3 Valldaura, te ofrece la comodidad de estar",,,2024-11-28 16:12:48,,27
/inmueble/106648268/,Piso,"camino de la Verneda, La Verneda i la Pau, Barcelona",La Verneda i la Pau,36.0,,"['3 hab.', '97 m²', 'Planta 3ª exterior con ascensor']",**Más info. en web y redes: BHORUS** Aquí podrás informarte en detalle de la subasta.  Bhorus SL es la única empresa a nivel NACIONAL con documentación demostrable en todo tipo de operaciones de subasta.  ¡Cuidado! Las subastas tienen mucho riesgo si no son analizadas por los profesionales adecuados.  Accede a nuest,,,2024-11-28 16:12:48,3,97
/inmueble/106642772/,Estudio,"calle del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc, Barcelona",El Poble Sec - Parc de Montjuïc,99.0,,"['25 m²', 'Entreplanta interior sin ascensor']","¡Disfrute del privilegio de vivir a 10 minutos, de agradable paseo en bici, de la Playa de San Sebastián y Playa de la Barceloneta!Se vende estudio muy luminoso con patio para disfrutar de comidas y momentos de relax. NO TIENE CÉDULA DE HABITABILIDAD.  EL AGUA Y LA LUZ ESTÁN DADOS DE ALTA.Es un entresuelo.Sus 25",,,2024-11-28 16:12:48,,25
/inmueble/106642165/,Piso,"Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,90.0,,"['2 hab.', '60 m²', 'Bajo exterior sin ascensor']","Piso en planta bajos, totalmente exterior, con 2 dormitorios, cocina con amplia galería, baño, salón comedor independiente. ¡Listo para entrar a vivir! Con suelos de gres, baño.Sol todo el día.Rodeado de zonas verdes y naturaleza, y muy cerca de la parada de metro de Ciutat Meridiana (L11).¡FINANCIAMOS EL 100%! E",,,2024-11-28 16:12:48,2,60
/inmueble/101127284/,Piso,"Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,98.0,,"['3 hab.', '64 m²', 'Planta 5ª ']","Piso en Barcelona, idóneo para familias. La vivienda consta de 64 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo y un balcón. El inmueble tiene mucha luz natural y suelos de parquet. La vivienda se encuentra en la 5a planta del edificio, sin ascensor. En sus alrededores encontramos su",,,2024-11-28 16:12:48,3,64
/inmueble/104221726/,Piso,"calle de la Foradada, La Trinitat Vella, Barcelona",La Trinitat Vella,100.0,,"['3 hab.', '92 m²', ' sin ascensor']","Piso de 93 m², de 32 dormitorios y 1 baños, en venta en Barcelona. Se trata de un piso de 93 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baños. La vivienda se sitúa en el barrio periférico de la Trinitat Vella, teniendo buenos accesos por carretera. También ofrece conexión por transporte público al esta",,,2024-11-28 16:12:48,3,92
/inmueble/106627206/,Estudio,"calle de Granollers, El Carmel, Barcelona",El Carmel,89.0,,"['34 m²', 'Bajo exterior sin ascensor']","Nos complace ofrecer este estudio a la venta, sin Cedula de habitabilidad.Recientemente reformado con muy buenos acabados.Se encuentra a tan solo unos pasos de la Rambla del Carmel, una calle que ofrece acceso directo al centro de Barcelona a través del túnel de la Rovira.La propiedad está situada en una tranquil",,,2024-11-28 16:12:48,,34
/inmueble/106625212/,Estudio,"plaza de les Palmeres, Sant Andreu, Barcelona",Sant Andreu,95.0,,"['38 m²', 'Bajo exterior con ascensor']","Grupo A&B presenta esta local-estudio a la venta en plena Plaça de les Palmeres en Sant Andreu, cerca de la Rambla Fabra i Puig.Los 38 m2 construidos de la propiedad están distribuidos en planta baja más un altillo. En planta baja encontraremos un espacio diáfano junto a una zona donde poder incorporar una cocina ti",,,2024-11-28 16:12:48,,38
/inmueble/106625063/,Estudio,"calle de Granollers, El Carmel, Barcelona",El Carmel,89.0,,"['34 m²', 'Bajo exterior sin ascensor']","Tenemos el agrado de presentar este estudio a la venta sin C. E. D. U. L. A. D. E. H. A. B. I. T. A. B. I. L. I. D. A. D Completamente reformado recientemente. Ubicado a sólo media calle de la rambla del carmel, calle por el cual tienes acceso directo al centro de Barcelona por el túnel de la rovira. Zona residencial,",,,2024-11-28 16:12:48,,34
